id,name,price,stock,category_id
9266,Radiant Bay Statusque Yellow Gold Diamond 18 K Ring,805.7,5,2.0
9267,Radiant Bay Ribbon Ripples White Gold Diamond 18 K Ring,825.1800000000001,107,2.0
9268,BlueStone The Elise White Gold Diamond 18 K Ring,690.7,115,2.0
9269,Radiant Bay Ravishing Yellow Gold Diamond 18 K Ring,689.02,417,2.0
9270,Rasianve Silver Jewel Set,24.5,66,2.0
9271,BlueStone The Grand Master Yellow Gold Diamond 18 K Ring,804.6800000000001,44,2.0
9272,Radiant Bay Fancy Ripples Yellow Gold Diamond 14 K Ring,755.16,311,2.0
9273,Demira Jewels Special Diva Yellow Gold Diamond 14 K Ring,851.08,76,2.0
9274,WhiteGems Mia Band Gold Diamond 18 K Ring,999.98,135,2.0
9275,Fullcutdiamond FCDR1889R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,936.74,276,2.0
9276,Jewels5 Sunnie Yellow Gold Diamond 18 K Ring,802.72,70,2.0
9277,Karatcraft Somina Floral Gold Diamond 18 K Ring,791.0,298,2.0
9278,BlueStone The Boulevard Yellow Gold Diamond 18 K Ring,918.0600000000001,151,2.0
9279,BlueStone The Jewel Bliss Yellow Gold Diamond 18 K Ring,744.28,125,2.0
9280,JLT Sterling Silver Jewel Set,13.780000000000001,267,2.0
9281,Fullcutdiamond FCDR7166R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,967.5,591,2.0
9282,Fullcutdiamond FCDR8260R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,859.28,489,2.0
9283,Jewelhub 18K Hallmarked Certified Diamond Gold 18 K Ring,719.54,303,2.0
9284,Radiant Bay Drizzle White Gold Diamond 14 K Ring,883.74,42,2.0
9285,Radiant Bay Stone Show Yellow Gold Diamond 14 K Ring,630.66,217,2.0
9286,BlueStone The Mokya White Gold Diamond 18 K Ring,992.26,389,2.0
9287,Radiant Bay Classic Solitaire White Gold Diamond 14 K Ring,769.1,157,2.0
9288,Radiant Bay Brilliant Knot White Gold Diamond 18 K Ring,789.5,516,2.0
9289,Karatcraft Lilac Gold Diamond 18 K Ring,913.9200000000001,317,2.0
9290,Fullcutdiamond FCDR8274R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,817.08,284,2.0
9291,Radiant Bay Solitaire Charmer Yellow Gold Diamond 18 K Ring,866.4200000000001,168,2.0
9292,Karatcraft Starry Night White Gold Diamond 18 K Ring,786.26,109,2.0
9293,Radiant Bay Ribbon Ripples Yellow Gold Diamond 18 K Ring,763.64,16,2.0
9294,Shashvat Jewels White Gold Diamond 9 K Ring,677.42,95,2.0
9295,BlueStone The Tahira White Gold Diamond 18 K Ring,748.36,243,2.0
9296,BlueStone The Masterstroke White Gold Diamond 14 K Ring,911.26,360,2.0
9297,Jewels5 Makale Yellow Gold Diamond 18 K Ring,863.0600000000001,77,2.0
9298,Fullcutdiamond FCDR1829R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,814.12,432,2.0
9299,Radiant Bay Hearty Yellow Gold Diamond 18 K Ring,688.94,99,2.0
9300,BlueStone Kshitija Yellow Gold Diamond 18 K Ring,749.84,96,2.0
9301,"Diti Jewellery Platinum, Gold 18 K Ring",868.0,90,2.0
9302,BlueStone The Myrah Yellow Gold Diamond 18 K Ring,950.72,141,2.0
9303,BlueStone The Sylka Yellow Gold Diamond 18 K Ring,749.76,25,2.0
9304,Radiant Bay Charismatic White Gold Diamond 14 K Ring,736.22,117,2.0
9305,Jewelshingar Brass Jewel Set,22.28,18,2.0
9306,"BlueStone The Bougainvillea White Gold Sapphire, Diamond 18 K Ring",890.08,67,2.0
9307,BlueStone The Tranquil Journey White Gold Diamond 18 K Ring,700.0,414,2.0
9308,Karatcraft Vina Yellow Gold Diamond 18 K Ring,828.54,201,2.0
9309,BlueStone The Aahna Yellow Gold Diamond 14 K Ring,821.82,51,2.0
9310,"BlueStone The Suneha Yellow Gold Diamond, Ruby 14 K Ring",762.12,225,2.0
9311,Radiant Bay Floral Fusion Yellow Gold Diamond 18 K Ring,703.16,274,2.0
9312,Radiant Bay Floral Fusion White Gold Diamond 18 K Ring,703.16,507,2.0
9313,"BlueStone The Kalakriti Yellow Gold Diamond, Emerald 14 K Ring",726.2,189,2.0
9314,"BlueStone The Yorsh White Gold Aquamarine, Diamond 14 K Ring",994.72,488,2.0
9315,BlueStone Helix Lattice Yellow Gold Diamond 14 K Ring,790.14,244,2.0
9316,BlueStone The Aleysia Gold Diamond 18 K Ring,673.5600000000001,161,2.0
9317,Voylla Orange And White Colored With Pacchi Work Alloy Jewel Set,16.4,71,2.0
9318,Radiant Bay Statusque White Gold Diamond 14 K Ring,681.72,85,2.0
9319,BlueStone The Carol White Gold Diamond 18 K Ring,774.72,170,2.0
9320,BlueStone The Masterstroke White Gold Diamond 18 K Ring,988.86,466,2.0
9321,Karatcraft Civita Gold Diamond 18 K Ring,762.82,39,2.0
9322,Radiant Bay Charismatic Yellow Gold Diamond 14 K Ring,858.5600000000001,9,2.0
9323,Shashvat Jewels White Gold Diamond 14 K Ring,928.14,180,2.0
9324,BlueStone The Sylka Yellow Gold Diamond 14 K Ring,697.84,0,2.0
9325,Radiant Bay Hearty White Gold Diamond 14 K Ring,695.42,250,2.0
9326,Jewels5 Petra Gold Diamond 18 K Ring,971.14,348,2.0
9327,"Rakam Gold Emerald, Diamond Yellow Gold 18 K Ring",647.5,148,2.0
9328,"Sheetal Jewellery Brass, Alloy Jewel Set",16.0,386,2.0
9329,Karatcraft Rikka Gold Diamond 18 K Ring,902.62,51,2.0
9330,Fullcutdiamond FCDR7821R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,880.98,463,2.0
9331,Shashvat Jewels The Charming Gold Diamond Yellow Gold 18 K Ring,599.38,359,2.0
9332,Radiant Bay Beauteous Black And White White Gold Diamond 18 K Ring,692.02,263,2.0
9333,BlueStone The Unity Yellow Gold Diamond 18 K Ring,772.1,339,2.0
9334,Radiant Bay Best of Halo for women Yellow Gold Diamond 14 K Ring,800.44,373,2.0
9335,Jewels5 Helma Gold Diamond 18 K Ring,917.9200000000001,138,2.0
9336,Fullcutdiamond FCDR3040R White Gold Diamond 18K White Gold 18 K Ring,766.8000000000001,531,2.0
9337,The Fine World Fashionable Long Neck Piece Stone Jewel Set,15.38,21,2.0
9338,AYESHA Metal Chain,9.98,173,2.0
9339,Zobello Stone Bracelet,7.98,179,2.0
9340,Sanaa Creations Alloy Ring,15.98,223,2.0
9341,Silvesto India Stone Pearl Silver Ring,13.96,128,2.0
9342,diwine jewels Silver Zircon Rhodium NA K Ring,240.0,425,2.0
9343,Sri Bansilal Pearls Pearls Tara Mala Mother of Pearl Jewel Set,60.0,80,2.0
9344,Pearl Paradise Dangling Sterling Silver Pearl Silver Dangle Earring,20.0,459,2.0
9345,Pearl Paradise Love Lock Rhodium Silver Drop Earring,99.60000000000001,250,2.0
9346,The V Collection CDE-934-01 Yellow Gold Pearl Silver Dangle Earring,55.2,598,2.0
9347,The V Collection CDE-942 Yellow Gold Pearl Silver Dangle Earring,27.2,293,2.0
9348,YugshaJewels Sparkling YJE-851 Pearl Sterling Silver Dangle Earring,29.98,120,2.0
9349,"YugshaJewels Sparkling YJE-816 Pearl, Moonstone Sterling Silver Dangle Earring",15.98,83,2.0
9350,The V Collection A1E-1515 Yellow Gold Sterling Silver Dangle Earring,35.2,431,2.0
9351,Pearl Paradise Hydro Rhodium Quartz Silver Dangle Earring,33.0,506,2.0
9352,Pearl Paradise Designer Collection - (T). Yellow Gold  K Pearl Alloy Drop Earring,45.0,647,2.0
9353,American Diamond Alloy Jewel Set,89.0,216,2.0
9354,Tsquare Alloy Jewel Set,29.98,32,2.0
9355,R18Jewels-Fashion&U Fabulous Princess Metal Bangle,15.0,356,2.0
9356,R18Jewels-Fashion&U Sparkle Delight Metal Bangle Set,13.0,247,2.0
9357,"R18Jewels-Fashion&U Peacock Princess Metal, Enamel Yellow Gold Bangle",27.0,344,2.0
9358,Vaishali Bindi and Bangles Kundan Style Alloy Jewel Set,17.98,344,2.0
9359,R18Jewels-Fashion&U Sparkling Delight Metal Crystal Bangle Set,20.0,46,2.0
9360,Shining Diva Green Drop Kundan Alloy Jewel Set,46.6,378,2.0
9361,R18Jewels-Fashion&U Gorgeous Sparkle Metal Crystal Bangle,21.52,363,2.0
9362,R18Jewels-Fashion&U Princess Style Metal Bangle Set,15.0,466,2.0
9363,"R18Jewels-Fashion&U Princess Fashionista Metal, Enamel, Crystal Bangle Set",25.0,418,2.0
9364,Kuhuk Fashion Jewelry Metal Bangle Set,12.0,322,2.0
9365,Pearlz Ocean Alloy Jewel Set,96.0,49,2.0
9366,"Variation Alloy, Enamel Jewel Set",59.980000000000004,152,2.0
9367,Fida Elegant Gold and Red Copper Drop Earring,19.98,252,2.0
9368,Pink Rose Alloy Jewel Set,65.96000000000001,73,2.0
9369,Silver Prince Designer Silver Jewel Set,69.76,13,2.0
9370,SP Jewellery Rhodium Alloy Dangle Earring,19.98,381,2.0
9371,SP Jewellery Sparkling Trinklets Alloy Dangle Earring,19.98,227,2.0
9372,SP Jewellery Alloy Dangle Earring,19.98,167,2.0
9373,SP Jewellery Black Silver 22 K Pearl Alloy Dangle Earring,19.98,525,2.0
9374,Peora Rhodium Sterling Silver Stud Earring,28.0,125,2.0
9375,Scrunchh Sawan Bhaado Alloy Stud Earring,19.900000000000002,70,2.0
9376,"Eclat 514278RTN Rhodium Swarovski Crystal Alloy, Brass Stud Earring",17.98,600,2.0
9377,The Fine World Copper Metal Embedded With Dark Pink Stones Brass Zircon Metal Drop Earring,16.1,481,2.0
9378,The Fine World Cutwork Embedded Silver Zircon Metal Drop Earring,18.900000000000002,191,2.0
9379,The Fine World Crescent Shaped Silver Zircon Metal Drop Earring,11.700000000000001,508,2.0
9380,The Fine World Silver Base Silver Zircon Metal Drop Earring,18.7,203,2.0
9381,The Fine World Glitzy Shimmering Stones Brass Zircon Metal Drop Earring,13.9,219,2.0
9382,Nisa Pearls Mother of Pearl Jewel Set,56.24,298,2.0
9383,OnlinePearlShop Pearl Alloy Stud Earring,24.0,360,2.0
9384,SP Jewellery Black Silver Pearl Alloy Hoop Earring,19.98,65,2.0
9385,"Pearl Paradise Dark Spot Yellow Gold Cubic Zirconia, Pearl Alloy Stud Earring",19.98,226,2.0
9386,Krishna Pearls & Jewellers Pearl Alloy Stud Earring,5.98,485,2.0
9387,Vatsalya Creation Outstanding Alloy Jewel Set,70.0,399,2.0
9388,Vatsalya Creation Attractive Zinc Jewel Set,44.0,392,2.0
9389,The Fine World Sky Blue Stones On A Silver Base Silver Zircon Metal Drop Earring,14.3,278,2.0
9390,The Fine World Silver Studded Brass Zircon Metal Drop Earring,19.7,78,2.0
9391,The Fine World Style Symbol For Girls Silver  K Zircon Metal Drop Earring,20.7,720,2.0
9392,The Fine World Studded Onto Crescent Shaped Silver  K Zircon Metal Drop Earring,8.98,750,2.0
9393,The Fine World Cutwork Studded Brass Zircon Metal Drop Earring,20.38,425,2.0
9394,Pink Rose Passion Zircon Metal Drop Earring,23.92,10,2.0
9395,The Fine World Victorian Type Brass Zircon Metal Drop Earring,20.18,97,2.0
9396,The Fine World Long Letkan Silver Zircon Metal Drop Earring,19.7,400,2.0
9397,The Fine World Glitzy Shimmering Stones Silver Zircon Metal Drop Earring,23.1,198,2.0
9398,The Fine World Coloured Stone Letkan Brass Zircon Metal Drop Earring,17.7,319,2.0
9399,"NEVI Elegant Brass, White Gold Crystal, Swarovski Crystal Metal, Crystal, Brass Drop Earring",39.0,227,2.0
9400,Ziveg Platinum Swarovski Crystal Sterling Silver Hoop Earring,66.0,416,2.0
9401,Deben & Hill Love Forever Swarovski Crystal Sterling Silver Hoop Earring,63.0,574,2.0
9402,Ziveg Spring Sparkle Platinum Swarovski Crystal Sterling Silver Hoop Earring,88.0,285,2.0
9403,Meenaz Classy Style Alloy Jewel Set,17.98,247,2.0
9404,Vatsalya Creation Traditional Alloy Jewel Set,57.0,392,2.0
9405,Shree Bhawani Art Jewellery Alloy Jewel Set,31.98,252,2.0
9406,Vatsalya Creation Classic Alloy Jewel Set,40.0,129,2.0
9407,Vatsalya Creation Elegant Zinc Jewel Set,39.980000000000004,210,2.0
9408,Vatsalya Creation Lilly Alloy Jewel Set,38.0,159,2.0
9409,Maayin Plain Heart - Silver Sterling Silver Sterling Silver Stud Earring,9.32,5,2.0
9410,Abhooshan Sterling Silver Stud Earring,5.98,353,2.0
9411,"Pearl Paradise Pearl Paradise ""Kundan necklace"". Brass Jewel Set",77.96000000000001,9,2.0
9412,Pearl Paradise Silver Jewel Set,149.96,151,2.0
9413,"Vaishali Bindi and Bangles Coloured CZ Stone Brass, Copper Jewel Set",89.98,120,2.0
9414,The Art Jewellery Eternal Ethnic Navratna Brass Jewel Set,93.98,169,2.0
9415,Saga Green Meena Navratna Pendant Traditional Alloy Jewel Set,76.0,209,2.0
9416,Vaishali Bindi and Bangles Zircon Alloy Drop Earring,19.98,485,2.0
9417,The Fine World Contemporary Design Brass Zircon Metal Drop Earring,20.38,481,2.0
9418,The Fine World Exclusive Pattern For Baby Girls Brass Zircon Metal Drop Earring,13.9,5,2.0
9419,The Fine World Burnished Copper Brass Zircon Metal Drop Earring,14.9,204,2.0
9420,The Fine World Copper Metal Embedded With Green Stones Brass Zircon Metal Drop Earring,16.1,96,2.0
9421,The Fine World Contemporary Designer Floral Brass Zircon Metal Drop Earring,17.7,639,2.0
9422,"Pearlz Ocean Pleasing Alloy Pearl, Crystal Yellow Gold Bracelet",32.0,479,2.0
9423,NEVI Multi Coloured Designer Brass Swarovski Crystal Rhodium Bracelet,130.0,651,2.0
9424,Payalwala Princess Delight Alloy Silver Bracelet,19.96,140,2.0
9425,The Fine World Victorian Pattern For Girls Brass Zircon Metal Drop Earring,18.3,436,2.0
9426,The Fine World Victorian Design Exclusive Brass  K Zircon Metal Drop Earring,15.780000000000001,260,2.0
9427,Adimani Lys Alloy Drop Earring,38.0,107,2.0
9428,Taj Pearl Designer  K Alloy Drop Earring,14.0,86,2.0
9429,The Jewelbox Green Paisley Filigree Yellow Gold Copper Dangle Earring,30.2,2,2.0
9430,Ratnakar Mango Green  K Copper Drop Earring,15.98,401,2.0
9431,Vendee Fashion Attractive Fashion Stainless Steel Drop Earring,7.92,483,2.0
9432,R18Jewels-Fashion&U Sparkling Princess Metal Bangle Set,11.1,334,2.0
9433,R18Jewels-Fashion&U Princess Gorgeous Metal Bangle Set,13.0,512,2.0
9434,R18Jewels-Fashion&U Princess Happiness Metal Bangle Set,16.2,246,2.0
9435,R18Jewels-Fashion&U Royal ANTIQ Metal Crystal Bangle Set,40.0,402,2.0
9436,Vidhya Kangan Blue Metal Rhodium Bangle Set,14.0,396,2.0
9437,R18Jewels-Fashion&U Gorgeous Princess Metal Crystal Bangle,30.0,485,2.0
9438,R18Jewels-Fashion&U Glittering Sparkling Metal Crystal Bangle Set,22.0,219,2.0
9439,"Pearl Paradise ""Ink drop"" Swarovski Crystal Silver Dangle Earring",49.6,170,2.0
9440,Vidhya Kangan Dark Bule Metal Rhodium Bangle Set,20.0,355,2.0
9441,"Pearl Paradise Briolette With ""Ruby Red "". Swarovski Crystal Stone Dangle Earring",29.6,807,2.0
9442,Pearl Paradise Elements Swarovski Crystal Stone Dangle Earring,27.6,356,2.0
9443,Pearl Paradise Briolette With Moonlight Elements. Swarovski Crystal Stone Dangle Earring,27.6,354,2.0
9444,Pearl Paradise Hydro Golden Topaz Yellow Gold Quartz Alloy Drop Earring,39.980000000000004,195,2.0
9445,"Young & Forever Blue Meena Cresent Designer Stone, Alloy, Mother of Pearl Chandbali Earring",29.34,183,2.0
9446,Pearl Paradise Complete Women - (A) Swarovski Crystal Silver Dangle Earring,65.6,369,2.0
9447,"Pearl Paradise Long ""Black Diamond"" Swarovski Crystal Stone Dangle Earring",39.6,317,2.0
9448,"NEVI Elegant Swan Swarovski Crystal, Crystal Alloy, Crystal Pendant",118.0,58,2.0
9449,"NEVI Flower Swarovski Crystal, Crystal Alloy, Crystal Pendant",97.0,31,2.0
9450,"NEVI Swarovski Crystal Alloy, Crystal Pendant",97.0,323,2.0
9451,"NEVI Swarovski Crystal, Crystal Alloy, Crystal Pendant",50.0,106,2.0
9452,Suvarnadeep Rose Rhodium Zircon Sterling Silver Pendant,31.0,39,2.0
9453,"NEVI Butterfly Swarovski Crystal, Crystal Alloy, Crystal Pendant",84.0,627,2.0
9454,"NEVI Fish Swarovski Crystal, Crystal Alloy, Crystal Pendant",70.0,181,2.0
9455,Devina Jewels Platinum Silver Pendant,46.1,42,2.0
9456,Surat Diamonds Ruby Sterling Silver Pendant,29.88,31,2.0
9457,Magnifico Glass Pendant,35.800000000000004,219,2.0
9458,The V Collection A1E-974 Yellow Gold Amethyst Silver Stick-on Earring,40.0,557,2.0
9459,Merastore Precious and Priceless Rhodium Swarovski Crystal Alloy Pendant,62.6,198,2.0
9460,H E Creations West Bay White Gold Cubic Zirconia Brass Drop Earring,108.0,340,2.0
9461,"The V Collection A1E-934 Yellow Gold Pearl, Ruby Brass Dangle Earring",22.0,600,2.0
9462,Clara Certified Iolite (Neeli) 6.5cts or 7.25ratti Sterling Silver Pendant,205.4,375,2.0
9463,Pink Rose Princess Delight Alloy Dangle Earring,22.740000000000002,7,2.0
9464,Frabjous Indiano Alloy Jhumki Earring,7.98,213,2.0
9465,Sparkling Drop Fashion Sparkle Stainless Steel Dangle Earring,10.64,62,2.0
9466,Forever Carat Elegant Alloy Jhumki Earring,21.52,98,2.0
9467,Pearlz Ocean 2.5 Inch Dyed Howlite Oval Multi- Colored Alloy Dangle Earring,12.0,513,2.0
9468,Trinketbag Red And Green Thread And Bead Alloy Dangle Earring,4.98,273,2.0
9469,"Sukkhi Lavish Yellow Gold, Rhodium Alloy Jhumki Earring",39.28,176,2.0
9470,Forever Carat Elegant Jewel Alloy Jhumki Earring,21.52,22,2.0
9471,Vatsalya Creation Pretty Rani Zinc Jewel Set,42.0,289,2.0
9472,Fabulloso Metal Dangle Earring,4.6000000000000005,96,2.0
9473,"Heena Jewellery Alloy, Brass Jewel Set",65.88,186,2.0
9474,Treta Pretty Kundan Style With Red Drops And White Crystal Stone Silver Drop Earring,158.0,564,2.0
9475,JewelFox Gold Tanmaniya,272.9,64,2.0
9476,"Joyeria Milan Alloy Garnet, Cubic Zirconia, Carnelian Bracelet",3.98,283,2.0
9477,Nirosha Leather Bracelet,9.98,161,2.0
9478,"Love Bright Jewelry Sterling Silver Cubic Zirconia, Sapphire Rhodium Bracelet",999.98,623,2.0
9479,BlueStone Yellow Gold Diamond 14 Bracelet,673.1800000000001,353,2.0
9480,"BlueStone Yellow Gold Diamond, Amethyst 18 Bracelet",458.94,220,2.0
9481,BlueStone Yellow Gold Amethyst 18 Bracelet,636.72,57,2.0
9482,Ruby Metal Bangle,9.98,105,2.0
9483,PURAN 999 Pure Silver Idol PARSAVNATH JI (Divine Gift in Air Proof Acrylic Box) Showpiece  -  4 cm,49.4,914,2.0
9484,Muchmore Copper Copper Bracelet,13.98,131,2.0
9485,Jewels Galaxy Alloy Bangle Set,39.980000000000004,276,2.0
9486,Muchmore Copper Copper Charm Bracelet,15.96,314,2.0
9487,Inox Jewelry Stainless Steel Bracelet,38.58,292,2.0
9488,Peora Sterling Silver Rose Gold Bracelet,38.0,100,2.0
9489,Dazzle Collections Alloy Bracelet,7.0,64,2.0
9490,Dazzle Collections Alloy Cuff,22.0,263,2.0
9491,Fayon Alloy Bracelet,21.400000000000002,33,2.0
9492,La Amber Metal Bracelet,24.0,57,2.0
9493,Knighthood Alloy Bracelet,25.98,168,2.0
9494,Svvelte Alloy Bracelet,49.980000000000004,103,2.0
9495,The Museum Outlet Alloy Bracelet,51.980000000000004,144,2.0
9496,925 Silver Alloy Silver Bracelet,31.98,302,2.0
9497,925 Silver Silver Bracelet,52.18,216,2.0
9498,Blossom Berry Fabric Bracelet,9.0,82,2.0
9499,Eclat Brass Rhodium Bracelet,35.78,165,2.0
9500,Eternz Brass Bracelet,15.0,2,2.0
9501,Pearlz Ocean Alloy Bracelet,30.0,247,2.0
9502,Gliteri Metal Bracelet Set,60.0,207,2.0
9503,Silver Arts Stone Opal Bracelet,12.98,231,2.0
9504,"Beadworks Acrylic, Alloy Bracelet",9.98,109,2.0
9505,"Kenway Retail Metal, Cotton Dori Silver Bracelet Set",21.6,464,2.0
9506,Veinice Alloy Bracelet,15.98,159,2.0
9507,Rubera Alloy Cubic Zirconia Bracelet,43.0,60,2.0
9508,Nakashi Alloy Yellow Gold Bracelet,23.98,143,2.0
9509,Cinderella Collection By Shining Diva Alloy Bracelet,29.96,345,2.0
9510,SJPearls Alloy Pearl Bracelet Set,56.0,49,2.0
9511,SJ Pearls Alloy Pearl Bracelet,11.0,218,2.0
9512,"DressVilla Acrylic, Alloy Bracelet Set",15.98,64,2.0
9513,Muchmore Alloy Sterling Silver Charm Bracelet,19.96,424,2.0
9514,BGS Alloy Bracelet,19.98,38,2.0
9515,BGS Alloy Crystal Bracelet,20.96,24,2.0
9516,BGS Alloy Bangle,143.98,42,2.0
9517,BGS Leather Bracelet,15.96,192,2.0
9518,BGS Alloy Charm Bracelet,19.98,34,2.0
9519,Babes Brass Cuff,19.98,18,2.0
9520,Kenway Retail Brass Copper Cuff,10.58,205,2.0
9521,V&V ART Brass Bracelet,9.4,194,2.0
9522,Kalpaveda Copper Copper Cuff,24.0,5,2.0
9523,Riana Copper Copper Bangle,49.980000000000004,159,2.0
9524,Inox Jewelry Stainless Steel Cuff,32.58,52,2.0
9525,Ridhi Sidhi Collection Brass Bangle Set,11.5,338,2.0
9526,Roma Brothers Alloy Cubic Zirconia 18K Yellow Gold Bangle,23.0,371,2.0
9527,Inox Jewelry Stainless Steel Bangle,74.78,123,2.0
9528,Kenway Retail Brass Bangle,10.94,253,2.0
9529,Jewel Touch Alloy Bracelet,11.0,260,2.0
9530,Jewel Touch Alloy Bracelet Set,17.0,168,2.0
9531,DressBerry Crystal Enamel Bracelet Set,15.98,214,2.0
9532,"Jewel Touch Alloy, Resin Bracelet Set",20.400000000000002,341,2.0
9533,Kalai Alloy Yellow Gold Bangle Set,54.0,128,2.0
9534,Jpearls Alloy Bracelet,24.0,91,2.0
9535,GoldNera Alloy Rose Gold Bangle Set,19.740000000000002,42,2.0
9536,Love Bright Jewelry Sterling Silver Bracelet,302.76,51,2.0
9537,Muchmore Alloy Copper Bracelet,15.96,299,2.0
9538,Blueberry Metal Bracelet,14.98,56,2.0
9539,Sujit Bajaj Signature Jewellery Crystal Bracelet,10.0,136,2.0
9540,Antariksh Alloy Platinum Bracelet,16.0,265,2.0
9541,DCA Brass Copper Bracelet,7.98,97,2.0
9542,Jewelizer Alloy Bracelet,11.98,154,2.0
9543,Nirosha Alloy Bracelet,15.98,151,2.0
9544,Jewelizer Alloy Enamel Bracelet,15.98,50,2.0
9545,Trinketbag Alloy Bangle,9.98,147,2.0
9546,Trinketbag Resin Bracelet,9.98,61,2.0
9547,Chrishan Alloy Bracelet,13.98,181,2.0
9548,Muchmore Alloy Silver Charm Bracelet,19.96,309,2.0
9549,Jewelizer Leather Bracelet,15.98,215,2.0
9550,Nirosha Alloy Bracelet Set,11.98,20,2.0
9551,Jewelizer Alloy Bracelet Set,21.98,177,2.0
9552,Crunchy Fashion Alloy Bracelet,22.0,168,2.0
9553,Just Women Alloy Yellow Gold Bracelet,13.9,50,2.0
9554,Crunchy Fashion Resin Bangle Set,25.0,149,2.0
9555,Fabulloso Metal Bracelet Set,11.200000000000001,211,2.0
9556,Trove Metal Bangle,6.0,7,2.0
9557,Crunchy Fashion Alloy Bangle Set,11.98,233,2.0
9558,Shining Diva Alloy Yellow Gold Bangle Set,33.24,129,2.0
9559,Crunchy Fashion Alloy Charm Bracelet,39.980000000000004,180,2.0
9560,9blings Alloy Cubic Zirconia Yellow Gold Bangle Set,58.0,498,2.0
9561,Harp Metal Bangle,76.0,89,2.0
9562,Harp Resin Bangle,15.0,127,2.0
9563,Future Tech Metal Bangle,5.0,90,2.0
9564,Harp Metal Cuff,18.0,137,2.0
9565,Gi De Meo Alloy Bracelet,17.0,212,2.0
9566,Aara Arts Alloy Bracelet,16.2,78,2.0
9567,R S Jewels Alloy Bangle Set,81.34,46,2.0
9568,Advikacreations Metal Bracelet,12.0,95,2.0
9569,Via Mazzini Leather Bracelet,16.36,195,2.0
9570,Sindoora Alloy Bangle Set,13.98,229,2.0
9571,Swaraj Alloy Brass Bangle Set,16.0,185,2.0
9572,Swaraj Alloy Rose Gold Charm Bracelet,14.0,86,2.0
9573,Vastradi Alloy Brass Bangle Set,96.0,8,2.0
9574,"Alysa Alloy Pearl Yellow Gold, Rhodium Bracelet Set",35.980000000000004,57,2.0
9575,Amour Alloy Crystal Bracelet,11.98,158,2.0
9576,Glamour Gold Alloy Bracelet,6.98,151,2.0
9577,Jainx Leather Bracelet,37.6,193,2.0
9578,Saashis Closet Alloy Bracelet,21.0,275,2.0
9579,Glamour Gold Alloy Bangle Set,8.98,91,2.0
9580,Suvini Alloy Crystal Bracelet,11.98,207,2.0
9581,"Kenway Retail Glass, Metal Brass, Silver Bracelet Set",25.0,149,2.0
9582,Alpha Man Leather Bracelet Set,18.0,174,2.0
9583,Alphaman Leather Bracelet Set,18.0,272,2.0
9584,Lamika Creations Alloy Bracelet,15.98,140,2.0
9585,JDX Alloy Bracelet,15.98,57,2.0
9586,Taj Pearl Alloy Bracelet,17.0,56,2.0
9587,Muchmore Alloy Cubic Zirconia Sterling Silver Bracelet,22.0,231,2.0
9588,Fayon Alloy Hand Thong,21.6,5,2.0
9589,Pink Rose Metal Hand Thong,39.92,247,2.0
9590,YugshaJewels Brass Bracelet,47.980000000000004,198,2.0
9591,"YugshaJewels Brass Ruby, Cubic Zirconia Yellow Gold Bracelet",139.98,372,2.0
9592,YugshaJewels Silver Ruby Rhodium Bracelet,280.0,220,2.0
9593,YugshaJewels Sterling Silver Ruby Rhodium Bracelet,259.98,186,2.0
9594,You Plastic Bracelet,13.0,60,2.0
9595,Love Bright Jewelry Sterling Silver Enamel Bracelet,281.54,163,2.0
9596,Love Bright Jewelry Sterling Silver Rose Gold Bracelet,281.54,365,2.0
9597,Opc Bronze Kada,11.98,137,2.0
9598,MKB Fabric Bangle,59.980000000000004,80,2.0
9599,Mast & Harbour Gold Enamel Cuff,9.98,309,2.0
9600,Crazytowear Metal Bangle Set,14.0,27,2.0
9601,Leshya Brass Brass Bangle Set,29.0,224,2.0
9602,R18jewels-Fashion&U Metal Crystal Bangle,23.0,254,2.0
9603,"Alysa Brass, Copper Cubic Zirconia, Emerald 18K Yellow Gold, Rhodium Bangle Set",49.980000000000004,605,2.0
9604,Zobello Leather Bracelet,6.98,16,2.0
9605,Fashion Infinite Brass Cuff,5.6000000000000005,29,2.0
9606,Jewels Mountain Sterling Silver Zircon Bracelet,56.0,458,2.0
9607,Kyra Alloy Zircon Rhodium Bracelet,19.98,244,2.0
9608,Shadi Bazaar Acrylic Chudas,15.0,36,2.0
9609,Shahi Handicraft Plastic Chudas,100.0,253,2.0
9610,Indoart Acrylic Cubic Zirconia Chudas,28.0,169,2.0
9611,Kuhuk Silk Dori Bangle Set,16.0,48,2.0
9612,"My Design Acrylic, Alloy Chudas",16.0,206,2.0
9613,Vidhya Kangan Acrylic Enamel Bangle Set,10.0,293,2.0
9614,My Design Acrylic Chudas,60.0,179,2.0
9615,Vidhya Kangan Brass Yellow Gold Bracelet,10.0,242,2.0
9616,Anjan Brass Cubic Zirconia Yellow Gold Kada,28.78,205,2.0
9617,Voylla Alloy Cubic Zirconia Yellow Gold Kada,42.2,310,2.0
9618,The Fine World Metal Zircon Brass Bangle Set,7.3,31,2.0
